ChemicalName,category,term,number_of_genes,number_of_genes_in_background,ncbiTaxonId,inputGenes,preferredNames,p_value,fdr,description
Lead,DISEASES,DOID:0050736,77,1386,9606,"9606.ENSP00000167586,9606.ENSP00000217381,9606.ENSP00000221742,9606.ENSP00000226760,9606.ENSP00000244769,9606.ENSP00000245907,9606.ENSP00000252242,9606.ENSP00000252252,9606.ENSP00000252486,9606.ENSP00000253408,9606.ENSP00000260731,9606.ENSP00000261366,9606.ENSP00000263341,9606.ENSP00000264690,9606.ENSP00000266376,9606.ENSP00000269216,9606.ENSP00000281513,9606.ENSP00000284981,9606.ENSP00000290167,9606.ENSP00000299084,9606.ENSP00000299798,9606.ENSP00000300249,9606.ENSP00000301653,9606.ENSP00000308541,9606.ENSP00000310861,9606.ENSP00000315130,9606.ENSP00000325527,9606.ENSP00000339063,9606.ENSP00000339824,9606.ENSP00000347684,9606.ENSP00000348849,9606.ENSP00000349588,9606.ENSP00000350719,9606.ENSP00000351807,9606.ENSP00000352516,9606.ENSP00000352882,9606.ENSP00000353654,9606.ENSP00000354111,9606.ENSP00000355387,9606.ENSP00000356224,9606.ENSP00000359319,9606.ENSP00000359719,9606.ENSP00000360141,9606.ENSP00000360231,9606.ENSP00000362924,9606.ENSP00000365301,9606.ENSP00000365514,9606.ENSP00000366525,9606.ENSP00000367950,9606.ENSP00000369129,9606.ENSP00000370826,9606.ENSP00000371638,9606.ENSP00000377936,9606.ENSP00000378131,9606.ENSP00000381448,9606.ENSP00000381492,9606.ENSP00000381857,9606.ENSP00000385000,9606.ENSP00000386884,9606.ENSP00000416066,9606.ENSP00000416293,9606.ENSP00000416330,9606.ENSP00000417980,9606.ENSP00000418525,9606.ENSP00000422554,9606.ENSP00000424846,9606.ENSP00000440066,9606.ENSP00000446576,9606.ENSP00000450540,9606.ENSP00000469242,9606.ENSP00000491215,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000494750,9606.ENSP00000497910,9606.ENSP00000500990","KRT14,SNTA1,SLC1A6,WFS1,ATXN1,C3,KRT5,KRT6B,APOE,GFAP,KIF11,LMNB1,IL1B,KLKB1,CACNA1C,GATA6,NBAS,APP,WNT4,SPRED1,SLC9A5,MAPRE2,KRT16,F2,KRT2,CLU,FBN1,EEF1A1,FGFR3,LMX1B,RPS26,ANK2,SYNE2,ELN,DNMT1,PLXNA4,COL4A2,DNAJC5,SCAMP5,SYNE1,PAX2,PRKACB,GNAS,NFIA,GSN,FGF14,ZIC2,FTL,SHROOM1,DSP,HR,SMARCA2,PPP2R2B,CFI,CST3,LAT2,MROH6,KIF2A,CXCR4,SERPINA1,SLC2A1,TGFBI,EHMT1,MME,ADAMTS12,SH3BP2,JCHAIN,ATXN2,SERPINA3,SPTBN4,HNRNPU,PAX6,KNG1,HBB,ACTB,B2M,SNCA",3.68e-06,0.0012,Autosomal dominant disease
Lead,DISEASES,DOID:1339,9,36,9606,"9606.ENSP00000318646,9606.ENSP00000348849,9606.ENSP00000359345,9606.ENSP00000386717,9606.ENSP00000447001,9606.ENSP00000463784,9606.ENSP00000495273,9606.ENSP00000495672,9606.ENSP00000499044","RPS15A,RPS26,RPL5,RPL31,RPL18,RPL26,RPS7,RPL35A,RPS27",8.34e-06,0.0026,Diamond-Blackfan anemia
Lead,DISEASES,DOID:863,110,2275,9606,"9606.ENSP00000168216,9606.ENSP00000215909,9606.ENSP00000221742,9606.ENSP00000221980,9606.ENSP00000222693,9606.ENSP00000226760,9606.ENSP00000228606,9606.ENSP00000244769,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000253408,9606.ENSP00000257414,9606.ENSP00000259455,9606.ENSP00000260731,9606.ENSP00000261366,9606.ENSP00000263317,9606.ENSP00000263341,9606.ENSP00000265077,9606.ENSP00000265459,9606.ENSP00000270142,9606.ENSP00000277120,9606.ENSP00000284981,9606.ENSP00000291565,9606.ENSP00000299798,9606.ENSP00000301244,9606.ENSP00000306330,9606.ENSP00000306754,9606.ENSP00000307959,9606.ENSP00000308541,9606.ENSP00000311469,9606.ENSP00000315130,9606.ENSP00000317379,9606.ENSP00000317580,9606.ENSP00000323929,9606.ENSP00000325527,9606.ENSP00000327545,9606.ENSP00000330633,9606.ENSP00000338185,9606.ENSP00000340874,9606.ENSP00000347684,9606.ENSP00000349860,9606.ENSP00000350719,9606.ENSP00000350928,9606.ENSP00000351807,9606.ENSP00000352516,9606.ENSP00000352798,9606.ENSP00000353099,9606.ENSP00000353654,9606.ENSP00000354111,9606.ENSP00000354573,9606.ENSP00000356224,9606.ENSP00000356545,9606.ENSP00000359319,9606.ENSP00000359719,9606.ENSP00000360608,9606.ENSP00000360687,9606.ENSP00000362924,9606.ENSP00000365301,9606.ENSP00000365380,9606.ENSP00000365514,9606.ENSP00000366525,9606.ENSP00000367001,9606.ENSP00000367715,9606.ENSP00000367950,9606.ENSP00000371152,9606.ENSP00000371420,9606.ENSP00000376637,9606.ENSP00000377936,9606.ENSP00000378131,9606.ENSP00000381185,9606.ENSP00000381448,9606.ENSP00000382083,9606.ENSP00000384999,9606.ENSP00000385000,9606.ENSP00000389140,9606.ENSP00000391090,9606.ENSP00000392028,9606.ENSP00000397435,9606.ENSP00000402060,9606.ENSP00000403362,9606.ENSP00000409594,9606.ENSP00000409667,9606.ENSP00000416066,9606.ENSP00000416293,9606.ENSP00000416330,9606.ENSP00000417175,9606.ENSP00000418525,9606.ENSP00000427603,9606.ENSP00000435585,9606.ENSP00000446576,9606.ENSP00000450540,9606.ENSP00000455426,9606.ENSP00000456920,9606.ENSP00000457703,9606.ENSP00000463653,9606.ENSP00000469242,9606.ENSP00000476480,9606.ENSP00000477141,9606.ENSP00000481029,9606.ENSP00000481380,9606.ENSP00000482313,9606.ENSP00000486291,9606.ENSP00000490083,9606.ENSP00000491215,9606.ENSP00000492024,9606.ENSP00000494750,9606.ENSP00000496593,9606.ENSP00000498321,9606.ENSP00000499140,9606.ENSP00000500990","HSD17B10,LGALS1,SLC1A6,ICAM5,CAV2,WFS1,CYP27B1,ATXN1,C3,APOE,GFAP,SEMA6A,GABBR2,KIF11,LMNB1,NOX4,IL1B,VCAN,NRXN2,SOD1,NTRK2,APP,PDXK,SLC9A5,SPINT2,YWHAG,NEUROD2,DST,F2,GSTM1,CLU,GLS,NEUROG1,A2M,FBN1,NPTXR,CNTN2,PLCB1,MEF2C,LMX1B,GFPT1,SYNE2,GAD1,ELN,DNMT1,COL18A1,HLA-DRB1,COL4A2,DNAJC5,MACF1,SYNE1,CACNA1E,PAX2,PRKACB,GRIN1,PTGDS,GSN,FGF14,FOXP3,ZIC2,FTL,DPP6,DCDC2,SHROOM1,ASAH1,GPNMB,IGF1,PPP2R2B,CFI,BCL2,CST3,COL25A1,P4HA2,KIF2A,DCC,CHEK1,CHD7,TSC22D1,PVR,AP2M1,ZFYVE27,SYNJ1,SERPINA1,SLC2A1,TGFBI,VAPB,MME,GABRA2,EPS8L2,ATXN2,SERPINA3,ZNF423,WFDC1,UBL7,RBFOX3,SPTBN4,NT5C3A,FRRS1L,PSMC3,CCNA2,RECQL4,SUGCT,ATP6AP2,HNRNPU,PAX6,ACTB,ESPN,MYD88,CES2,SNCA",1.29e-05,0.0037,Nervous system disease
Lead,DISEASES,DOID:0080015,45,722,9606,"9606.ENSP00000260731,9606.ENSP00000261366,9606.ENSP00000264012,9606.ENSP00000264690,9606.ENSP00000265709,9606.ENSP00000269216,9606.ENSP00000277120,9606.ENSP00000280772,9606.ENSP00000299155,9606.ENSP00000300935,9606.ENSP00000301244,9606.ENSP00000308541,9606.ENSP00000318646,9606.ENSP00000325527,9606.ENSP00000345259,9606.ENSP00000348849,9606.ENSP00000349588,9606.ENSP00000349860,9606.ENSP00000350719,9606.ENSP00000354573,9606.ENSP00000355470,9606.ENSP00000359345,9606.ENSP00000360141,9606.ENSP00000365514,9606.ENSP00000367950,9606.ENSP00000377265,9606.ENSP00000381857,9606.ENSP00000382083,9606.ENSP00000385000,9606.ENSP00000386717,9606.ENSP00000389140,9606.ENSP00000392028,9606.ENSP00000416293,9606.ENSP00000447001,9606.ENSP00000463784,9606.ENSP00000476480,9606.ENSP00000477437,9606.ENSP00000490083,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000495273,9606.ENSP00000495672,9606.ENSP00000496166,9606.ENSP00000498577,9606.ENSP00000499044","KIF11,LMNB1,CDH3,KLKB1,ANK1,GATA6,NTRK2,ANK3,AMN,RAB8A,SPINT2,F2,RPS15A,FBN1,EPB41,RPS26,ANK2,GFPT1,SYNE2,MACF1,CNST,RPL5,GNAS,ZIC2,SHROOM1,TFAP2B,MROH6,COL25A1,KIF2A,RPL31,DCC,CHD7,SLC2A1,RPL18,RPL26,NT5C3A,KCNJ6,ATP6AP2,PAX6,HBB,RPS7,RPL35A,ALDOA,TPM3,RPS27",3.62e-05,0.0098,Physical disorder
Lead,DISEASES,DOID:0050637,5,9,9606,"9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000362924,9606.ENSP00000381448,9606.ENSP00000416066","C3,APOE,GSN,CST3,SERPINA1",4.53e-05,0.0116,Finnish type amyloidosis
Lead,DISEASES,DOID:18,27,350,9606,"9606.ENSP00000226760,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000249356,9606.ENSP00000268164,9606.ENSP00000285379,9606.ENSP00000290167,9606.ENSP00000306625,9606.ENSP00000308541,9606.ENSP00000339824,9606.ENSP00000343505,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000353030,9606.ENSP00000353099,9606.ENSP00000356030,9606.ENSP00000359319,9606.ENSP00000361264,9606.ENSP00000367715,9606.ENSP00000371638,9606.ENSP00000378131,9606.ENSP00000381448,9606.ENSP00000384849,9606.ENSP00000415941,9606.ENSP00000418525,9606.ENSP00000455426,9606.ENSP00000497910","WFS1,CYP27B1,C3,DNAJB9,ST8SIA2,CA2,WNT4,ASPSCR1,F2,FGFR3,TNFSF13,FN1,COL18A1,PTPRF,HLA-DRB1,CD55,PAX2,RAPGEF1,DCDC2,SMARCA2,CFI,CST3,CDKN1A,C4B,MME,ZNF423,B2M",5.53e-05,0.0134,Urinary system disease
Lead,DISEASES,DOID:0070028,4,5,9606,"9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000381448,9606.ENSP00000450540","APOE,APP,CST3,SERPINA3",0.0001,0.0236,APP-related cerebral amyloid angiopathy
Lead,DISEASES,DOID:8502,8,40,9606,"9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000307959,9606.ENSP00000315190,9606.ENSP00000352798,9606.ENSP00000353099,9606.ENSP00000369129,9606.ENSP00000465630","KRT14,KRT5,DST,ITGA3,COL18A1,HLA-DRB1,DSP,EVPL",0.0001,0.0236,Bullous skin disease
Lead,DISEASES,DOID:0014667,58,1076,9606,"9606.ENSP00000167586,9606.ENSP00000221742,9606.ENSP00000226760,9606.ENSP00000241052,9606.ENSP00000245907,9606.ENSP00000249356,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261867,9606.ENSP00000263341,9606.ENSP00000263578,9606.ENSP00000273784,9606.ENSP00000274276,9606.ENSP00000277120,9606.ENSP00000284981,9606.ENSP00000299155,9606.ENSP00000308541,9606.ENSP00000313504,9606.ENSP00000315130,9606.ENSP00000320017,9606.ENSP00000323929,9606.ENSP00000332565,9606.ENSP00000339063,9606.ENSP00000346196,9606.ENSP00000346839,9606.ENSP00000353099,9606.ENSP00000354111,9606.ENSP00000356972,9606.ENSP00000358247,9606.ENSP00000359621,9606.ENSP00000359871,9606.ENSP00000360141,9606.ENSP00000360541,9606.ENSP00000362924,9606.ENSP00000365380,9606.ENSP00000371152,9606.ENSP00000371420,9606.ENSP00000376637,9606.ENSP00000381448,9606.ENSP00000389175,9606.ENSP00000408411,9606.ENSP00000410242,9606.ENSP00000416066,9606.ENSP00000416330,9606.ENSP00000425915,9606.ENSP00000450540,9606.ENSP00000478255,9606.ENSP00000486291,9606.ENSP00000490083,9606.ENSP00000494175,9606.ENSP00000494750,9606.ENSP00000496166,9606.ENSP00000497910,9606.ENSP00000498321,9606.ENSP00000498358,9606.ENSP00000499695,9606.ENSP00000500990","KRT14,SLC1A6,WFS1,CAT,C3,DNAJB9,KRT5,APOE,SLC40A1,SLC30A4,IL1B,FOXRED1,AHSG,OSMR,NTRK2,APP,AMN,F2,PHKB,CLU,PHYHIP,A2M,SULT4A1,EEF1A1,NDUFV3,FN1,HLA-DRB1,DNAJC5,NDUFS2,FBXL4,MCOLN3,ACADM,GNAS,CPT2,GSN,FOXP3,ASAH1,GPNMB,IGF1,CST3,GLYCTK,LAMP2,IGF2BP2,SERPINA1,TGFBI,SELENOP,SERPINA3,ABCB1,SUGCT,ATP6AP2,HBB,ACTB,ALDOA,B2M,MYD88,FECH,UCP2,SNCA",0.00014,0.0285,Disease of metabolism
Lead,DISEASES,DOID:0050636,6,21,9606,"9606.ENSP00000252486,9606.ENSP00000339063,9606.ENSP00000416066,9606.ENSP00000494175,9606.ENSP00000494750,9606.ENSP00000497910","APOE,EEF1A1,SERPINA1,HBB,ACTB,B2M",0.00015,0.0289,Familial visceral amyloidosis
Lead,DISEASES,DOID:150,30,435,9606,"9606.ENSP00000168216,9606.ENSP00000219833,9606.ENSP00000252486,9606.ENSP00000261733,9606.ENSP00000265459,9606.ENSP00000266376,9606.ENSP00000270142,9606.ENSP00000280772,9606.ENSP00000284981,9606.ENSP00000290401,9606.ENSP00000300249,9606.ENSP00000345193,9606.ENSP00000349588,9606.ENSP00000350928,9606.ENSP00000353099,9606.ENSP00000367459,9606.ENSP00000367715,9606.ENSP00000368572,9606.ENSP00000369786,9606.ENSP00000371638,9606.ENSP00000386165,9606.ENSP00000398890,9606.ENSP00000405950,9606.ENSP00000413436,9606.ENSP00000427603,9606.ENSP00000430656,9606.ENSP00000445626,9606.ENSP00000478255,9606.ENSP00000490083,9606.ENSP00000500990","HSD17B10,SLC6A2,APOE,ALDH2,NRXN2,CACNA1C,SOD1,ANK3,APP,NPTN,MAPRE2,SHANK2,ANK2,GAD1,HLA-DRB1,KIAA0319,DCDC2,SAT1,PIR,SMARCA2,CEBPD,HLA-DMB,PNCK,RPL10,GABRA2,CA1,EGR4,ABCB1,ATP6AP2,SNCA",0.00014,0.0289,Disease of mental health
Lead,DISEASES,DOID:557,22,275,9606,"9606.ENSP00000226760,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000249356,9606.ENSP00000268164,9606.ENSP00000285379,9606.ENSP00000306625,9606.ENSP00000308541,9606.ENSP00000343505,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000353099,9606.ENSP00000356030,9606.ENSP00000359319,9606.ENSP00000361264,9606.ENSP00000367715,9606.ENSP00000371638,9606.ENSP00000378131,9606.ENSP00000381448,9606.ENSP00000415941,9606.ENSP00000455426,9606.ENSP00000497910","WFS1,CYP27B1,C3,DNAJB9,ST8SIA2,CA2,ASPSCR1,F2,TNFSF13,FN1,COL18A1,HLA-DRB1,CD55,PAX2,RAPGEF1,DCDC2,SMARCA2,CFI,CST3,C4B,ZNF423,B2M",0.00016,0.0301,Kidney disease
Lead,DISEASES,DOID:0070030,5,13,9606,"9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000315130,9606.ENSP00000381448,9606.ENSP00000450540","APOE,APP,CLU,CST3,SERPINA3",0.00017,0.0309,ITM2B-related cerebral amyloid angiopathy 2
Lead,DISEASES,DOID:589,9,57,9606,"9606.ENSP00000264690,9606.ENSP00000265709,9606.ENSP00000280772,9606.ENSP00000345259,9606.ENSP00000349588,9606.ENSP00000416293,9606.ENSP00000476480,9606.ENSP00000494175,9606.ENSP00000496166","KLKB1,ANK1,ANK3,EPB41,ANK2,SLC2A1,NT5C3A,HBB,ALDOA",0.00019,0.032,Congenital hemolytic anemia
Lead,DISEASES,DOID:2730,6,23,9606,"9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000307959,9606.ENSP00000315190,9606.ENSP00000352798,9606.ENSP00000369129","KRT14,KRT5,DST,ITGA3,COL18A1,DSP",0.00023,0.0355,Epidermolysis bullosa
Lead,DISEASES,DOID:583,10,72,9606,"9606.ENSP00000264690,9606.ENSP00000265709,9606.ENSP00000280772,9606.ENSP00000345259,9606.ENSP00000349588,9606.ENSP00000371638,9606.ENSP00000416293,9606.ENSP00000476480,9606.ENSP00000494175,9606.ENSP00000496166","KLKB1,ANK1,ANK3,EPB41,ANK2,SMARCA2,SLC2A1,NT5C3A,HBB,ALDOA",0.00022,0.0355,Hemolytic anemia
Lead,DISEASES,DOID:0060060,9,61,9606,"9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000381185,9606.ENSP00000386884,9606.ENSP00000418525,9606.ENSP00000480132,9606.ENSP00000494750,9606.ENSP00000497910,9606.ENSP00000498321","KRT14,KRT5,BCL2,CXCR4,MME,NCAM1,ACTB,B2M,MYD88",0.00031,0.0427,non-Hodgkin lymphoma
Lead,DISEASES,DOID:1289,31,481,9606,"9606.ENSP00000168216,9606.ENSP00000221742,9606.ENSP00000244769,9606.ENSP00000252486,9606.ENSP00000270142,9606.ENSP00000284981,9606.ENSP00000291565,9606.ENSP00000306330,9606.ENSP00000307959,9606.ENSP00000315130,9606.ENSP00000323929,9606.ENSP00000352516,9606.ENSP00000354111,9606.ENSP00000356224,9606.ENSP00000365301,9606.ENSP00000366525,9606.ENSP00000367001,9606.ENSP00000371152,9606.ENSP00000377936,9606.ENSP00000381448,9606.ENSP00000391090,9606.ENSP00000409594,9606.ENSP00000409667,9606.ENSP00000416066,9606.ENSP00000417175,9606.ENSP00000418525,9606.ENSP00000446576,9606.ENSP00000450540,9606.ENSP00000469242,9606.ENSP00000490083,9606.ENSP00000500990","HSD17B10,SLC1A6,ATXN1,APOE,SOD1,APP,PDXK,YWHAG,DST,CLU,A2M,DNMT1,DNAJC5,SYNE1,FGF14,FTL,DPP6,ASAH1,PPP2R2B,CST3,CHEK1,ZFYVE27,SYNJ1,SERPINA1,VAPB,MME,ATXN2,SERPINA3,SPTBN4,ATP6AP2,SNCA",0.00034,0.0444,Neurodegenerative disease
Lead,DISEASES,DOID:630,157,3778,9606,"9606.ENSP00000167586,9606.ENSP00000168216,9606.ENSP00000217381,9606.ENSP00000219833,9606.ENSP00000221742,9606.ENSP00000226760,9606.ENSP00000228606,9606.ENSP00000241052,9606.ENSP00000244769,9606.ENSP00000245907,9606.ENSP00000252242,9606.ENSP00000252252,9606.ENSP00000252486,9606.ENSP00000253408,9606.ENSP00000255380,9606.ENSP00000257414,9606.ENSP00000260731,9606.ENSP00000261024,9606.ENSP00000261366,9606.ENSP00000261867,9606.ENSP00000263341,9606.ENSP00000263578,9606.ENSP00000264012,9606.ENSP00000264690,9606.ENSP00000265077,9606.ENSP00000265459,9606.ENSP00000266376,9606.ENSP00000269216,9606.ENSP00000274276,9606.ENSP00000281513,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000290167,9606.ENSP00000299084,9606.ENSP00000299155,9606.ENSP00000299798,9606.ENSP00000300249,9606.ENSP00000300935,9606.ENSP00000301244,9606.ENSP00000301653,9606.ENSP00000306968,9606.ENSP00000307959,9606.ENSP00000308541,9606.ENSP00000310861,9606.ENSP00000311447,9606.ENSP00000311449,9606.ENSP00000313504,9606.ENSP00000315130,9606.ENSP00000317379,9606.ENSP00000320017,9606.ENSP00000321853,9606.ENSP00000325527,9606.ENSP00000330199,9606.ENSP00000330633,9606.ENSP00000332565,9606.ENSP00000332681,9606.ENSP00000337443,9606.ENSP00000338185,9606.ENSP00000339063,9606.ENSP00000339824,9606.ENSP00000343054,9606.ENSP00000345193,9606.ENSP00000346196,9606.ENSP00000347684,9606.ENSP00000348215,9606.ENSP00000348849,9606.ENSP00000349588,9606.ENSP00000350708,9606.ENSP00000350719,9606.ENSP00000351807,9606.ENSP00000352516,9606.ENSP00000352882,9606.ENSP00000353099,9606.ENSP00000353654,9606.ENSP00000354111,9606.ENSP00000354125,9606.ENSP00000355387,9606.ENSP00000355470,9606.ENSP00000356224,9606.ENSP00000356972,9606.ENSP00000358247,9606.ENSP00000359319,9606.ENSP00000359621,9606.ENSP00000359719,9606.ENSP00000359871,9606.ENSP00000360141,9606.ENSP00000360231,9606.ENSP00000360541,9606.ENSP00000362924,9606.ENSP00000365301,9606.ENSP00000365380,9606.ENSP00000365514,9606.ENSP00000366525,9606.ENSP00000367715,9606.ENSP00000367950,9606.ENSP00000368572,9606.ENSP00000369129,9606.ENSP00000370826,9606.ENSP00000371152,9606.ENSP00000371420,9606.ENSP00000371638,9606.ENSP00000376637,9606.ENSP00000377936,9606.ENSP00000378131,9606.ENSP00000381448,9606.ENSP00000381492,9606.ENSP00000381857,9606.ENSP00000382083,9606.ENSP00000385000,9606.ENSP00000385958,9606.ENSP00000386884,9606.ENSP00000389175,9606.ENSP00000391090,9606.ENSP00000392028,9606.ENSP00000393313,9606.ENSP00000405950,9606.ENSP00000408411,9606.ENSP00000409667,9606.ENSP00000410242,9606.ENSP00000416066,9606.ENSP00000416293,9606.ENSP00000416330,9606.ENSP00000417980,9606.ENSP00000418525,9606.ENSP00000422554,9606.ENSP00000424846,9606.ENSP00000427123,9606.ENSP00000440066,9606.ENSP00000441953,9606.ENSP00000446576,9606.ENSP00000450540,9606.ENSP00000455426,9606.ENSP00000469242,9606.ENSP00000477141,9606.ENSP00000477437,9606.ENSP00000478255,9606.ENSP00000480626,9606.ENSP00000481029,9606.ENSP00000482313,9606.ENSP00000486291,9606.ENSP00000490083,9606.ENSP00000491215,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000494750,9606.ENSP00000496166,9606.ENSP00000496593,9606.ENSP00000497733,9606.ENSP00000497910,9606.ENSP00000498321,9606.ENSP00000498358,9606.ENSP00000498577,9606.ENSP00000498684,9606.ENSP00000499695,9606.ENSP00000499717,9606.ENSP00000500990","KRT14,HSD17B10,SNTA1,SLC6A2,SLC1A6,WFS1,CYP27B1,CAT,ATXN1,C3,KRT5,KRT6B,APOE,GFAP,CHRM3,SEMA6A,KIF11,SLC40A1,LMNB1,SLC30A4,IL1B,FOXRED1,CDH3,KLKB1,VCAN,NRXN2,CACNA1C,GATA6,OSMR,NBAS,APP,CA2,WNT4,SPRED1,AMN,SLC9A5,MAPRE2,RAB8A,SPINT2,KRT16,CDCA7,DST,F2,KRT2,ASPHD1,RAB6A,PHKB,CLU,GLS,PHYHIP,SERPINF2,FBN1,SLC6A17,CNTN2,SULT4A1,LRP2BP,NXN,PLCB1,EEF1A1,FGFR3,RBM5,SHANK2,NDUFV3,LMX1B,SH3PXD2A,RPS26,ANK2,RAD23B,SYNE2,ELN,DNMT1,PLXNA4,HLA-DRB1,COL4A2,DNAJC5,EIF3B,SCAMP5,CNST,SYNE1,NDUFS2,FBXL4,PAX2,MCOLN3,PRKACB,ACADM,GNAS,NFIA,CPT2,GSN,FGF14,FOXP3,ZIC2,FTL,DCDC2,SHROOM1,SAT1,DSP,HR,ASAH1,GPNMB,SMARCA2,IGF1,PPP2R2B,CFI,CST3,LAT2,MROH6,COL25A1,KIF2A,RPS14,CXCR4,GLYCTK,CHEK1,CHD7,EPS15L1,PNCK,LAMP2,SYNJ1,IGF2BP2,SERPINA1,SLC2A1,TGFBI,EHMT1,MME,ADAMTS12,SH3BP2,RAI14,JCHAIN,ORC4,ATXN2,SERPINA3,ZNF423,SPTBN4,FRRS1L,KCNJ6,ABCB1,PRDM11,PSMC3,RECQL4,SUGCT,ATP6AP2,HNRNPU,PAX6,KNG1,HBB,ACTB,ALDOA,ESPN,CDC42,B2M,MYD88,FECH,TPM3,FHL1,UCP2,CALM1,SNCA",0.00034,0.0444,Genetic disease
Lithium,DISEASES,DOID:326,4,30,9606,"9606.ENSP00000216117,9606.ENSP00000263341,9606.ENSP00000381185,9606.ENSP00000414303","HMOX1,IL1B,BCL2,BDNF",1.32e-08,6.07e-05,Ischemia
Lithium,DISEASES,DOID:2316,3,12,9606,"9606.ENSP00000263341,9606.ENSP00000381185,9606.ENSP00000414303","IL1B,BCL2,BDNF",1.98e-07,0.00046,Brain ischemia
Lithium,DISEASES,DOID:178,5,249,9606,"9606.ENSP00000216117,9606.ENSP00000263341,9606.ENSP00000278616,9606.ENSP00000381185,9606.ENSP00000414303","HMOX1,IL1B,ATM,BCL2,BDNF",1.33e-06,0.002,Vascular disease
Lithium,DISEASES,DOID:3602,2,9,9606,"9606.ENSP00000263341,9606.ENSP00000414303","IL1B,BDNF",3.38e-05,0.0311,Toxic encephalopathy
Lithium,DISEASES,DOID:37,5,518,9606,"9606.ENSP00000263341,9606.ENSP00000278616,9606.ENSP00000351273,9606.ENSP00000352798,9606.ENSP00000353292","IL1B,ATM,CASP8,COL18A1,SCNN1A",4.42e-05,0.0311,Skin disease
Lithium,DISEASES,DOID:1240,3,104,9606,"9606.ENSP00000263341,9606.ENSP00000351273,9606.ENSP00000381185","IL1B,CASP8,BCL2",8.27e-05,0.0422,Leukemia
